GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content.bulk,ContentBulkAction,162,0,6,0,43,0,28,0,25,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content.bulk,ContentCategoryBulkAction,283,0,22,0,84,0,43,0,32,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content.bulk,ContentGroupBulkAction,231,0,12,0,72,0,37,0,31,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content.attribute.manager.util,SymbolicLinkErrorMessenger,232,0,41,0,59,0,32,0,10,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.resource.parse,ImageDimensionDOM,143,0,12,0,40,0,10,0,4,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.resource.parse,ResourceDOM,207,0,8,0,49,0,18,0,14,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.resource.parse,ResourceHandler,380,0,52,0,99,0,46,0,20,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.renderer,BaseContentRenderer,149,0,8,0,40,0,12,0,8,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.renderer,ContentWrapper,168,0,14,0,43,0,23,0,16,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.renderer,SystemInfoWrapper,154,0,6,0,48,0,14,0,11,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content.executor,PreviewWidgetExecutorAspect,147,0,26,0,32,0,16,0,3,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.resource,ResourcesService,1672,4,130,0,377,1,130,1,62,1
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content.model,ContentsStatusDto,42,0,0,0,12,0,6,0,6,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.contentmodel.validator,ContentModelReferencesValidator,10,0,0,0,4,0,4,0,4,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.contentmodel.validator,ContentModelUsageDetailsValidator,10,0,0,0,4,0,4,0,4,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.contentmodel.validator,ContentModelValidator,57,15,12,2,7,6,9,4,2,4
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.tags,ContentInfoTag,217,0,12,0,48,0,19,0,13,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.tags,ContentTypeInfoTag,67,0,4,0,14,0,6,0,4,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.tags,ResourceInfoTag,44,0,0,0,10,0,4,0,4,0
